"id","name"
"UniProt:O12161","MINT-5231871"
"UniProt:Q96DN0","ERP27"
"UniProt:Q9Y4Z2","NEUROG3"
"UniProt:Q6UVJ0","SASS6"
"UniProt:Q6ZMU5","TRI72"
"UniProt:Q8IXQ9","ETFBKMT"
"UniProt:P49716","CEBPD"
"UniProt:Q96EY5","MVB12A"
"UniProt:Q9H4G1","CST9L"
"UniProt:P61006","RAB8A"
"UniProt:Q9BTC8","MTA3"
"UniProt:Q15544","TAF11"
"UniProt:O75448","MED24"
"UniProt:Q8WU10","PYROXD1"
"UniProt:Q8N4W6","DJC22"
"UniProt:Q9UJ41","RABX5"
"UniProt:O43741","AAKB2"
"UniProt:P10147","CCL3"
"UniProt:Q9BTL3","RAM"
"UniProt:Q9NVU7","SDAD1"
"UniProt:Q14197","MRPL58"
"UniProt:P48454","PPP3CC"
"UniProt:Q8IZC7","ZNF101"
"UniProt:O00762","UBE2C"
"UniProt:O15344","MID1"
"UniProt:P06464","VE7"
"UniProt:Q9Y2X0","MED16"
"UniProt:Q9Y4E5","ZNF451"
"UniProt:Q5SQP8","Q5SQP8"
"UniProt:Q05084","ICA1"
"UniProt:Q99797","MIPEP"
"UniProt:Q9NRA0","SPHK2"
"UniProt:O43423","AN32C"
"UniProt:P05496","AT5G1"
"UniProt:Q6IBW4","NCAPH2"
"UniProt:P60371","KR106"
"UniProt:Q8N8A6","DDX51"
"UniProt:Q9Y253","POLH"
"UniProt:Q6PIS1","SLC23A3"
"UniProt:A1KXE4","FAM168B"
"UniProt:Q9UKG4","SLC13A4"
"UniProt:Q96RU8","TRIB1"
"UniProt:Q9NT62","ATG3"
"UniProt:Q9Y4C0","NRXN3"
"UniProt:Q01085","TIAR"
"UniProt:Q569H4","LARGN"
"UniProt:O00110","OVOL3"
"UniProt:Q9UPQ9","TNRC6B"
"UniProt:Q13895","BYSL"
"UniProt:Q9UKU9","ANGPTL2"
"UniProt:Q96MF7","NSMCE2"
"UniProt:O43736","ITM2A"
"UniProt:Q8WWX9","SELM"
"UniProt:Q658N2","WSCD1"
"UniProt:Q8IU54","IFNL1"
"UniProt:O75586","MED6"
"UniProt:P62807","HIST1H2BC"
"UniProt:Q9HCK5","AGO4"
"UniProt:Q5VTH9","WDR78"
"UniProt:A9QM74","KPNA7"
"UniProt:Q66K79","CPZ"
"UniProt:P48061","CXCL12"
"UniProt:A0A0A0MQS1","A0A0A0MQS1"
"UniProt:A6NP11","ZNF716"
"UniProt:Q9C0K0","BCL11B"
"UniProt:O60635","TSPAN1"
"UniProt:Q8NHK3","KIR2DL5B"
"UniProt:Q96SK3","ZN607"
"UniProt:Q92871","PMM1"
"UniProt:Q6NSM0","Q6NSM0"
"UniProt:P61371","ISL1"
"UniProt:Q5JTW2","CEP78"
"UniProt:Q6P2C8","MED27"
"UniProt:Q9UBI1","COMMD3"
"UniProt:Q9H9B4","SFXN1"
"UniProt:Q07283","TCHH"
"UniProt:Q14667","KIAA0100"
"UniProt:Q8IZ81","ELMOD2"
"UniProt:Q6ZXV5","TMTC3"
"UniProt:Q15334","L2GL1"
"UniProt:A0AV96","RBM47"
"UniProt:P24394","IL4R"
"UniProt:Q96MG7","NSMCE3"
"UniProt:Q9UJX0","OSGI1"
"UniProt:P30566","ADSL"
"UniProt:Q8TEH3","DENND1A"
"UniProt:Q71U36","TUBA1A"
"UniProt:P16619","CCL3L1"
"UniProt:Q96GF1","RNF185"
"UniProt:P06315","IGKV5-2"
"UniProt:Q5TCS8","AK9"
"UniProt:Q9Y478","PRKAB1"
"UniProt:P17081","RHOQ"
"UniProt:Q9C035","TRIM5"
"UniProt:P08263","GSTA1"
"UniProt:O43543","XRCC2"
"UniProt:Q9JKL7","SREK1"
"UniProt:Q9NYK5","MRPL39"
"UniProt:O95391","SLU7"
"UniProt:C0H5X0","C0H5X0"
"UniProt:Q6TGC4","PADI6"
"UniProt:O75063","XYLK"
"UniProt:O00587","MFNG"
"UniProt:Q8IUC8","GALNT13"
"UniProt:Q03920","MTQ2"
"UniProt:O35274","NEB2"
"UniProt:H0YDU7","H0YDU7"
"UniProt:Q14588","ZNF234"
"UniProt:Q5VT52","RPRD2"
"UniProt:Q8IV63","VRK3"
"UniProt:A2RUS2","DENND3"
"UniProt:Q5SRR4","LY6G5C"
"UniProt:Q92466","DDB2"
"UniProt:Q6UXD7","MFSD7"
"UniProt:Q15149","PLEC"
"UniProt:Q6ZSZ5","ARHGEF18"
"UniProt:Q6PIM4","Q6PIM4"
"UniProt:Q12996","CSTF3"
"UniProt:Q13435","SF3B2"
"UniProt:Q7Z7G1","CLNK"
"UniProt:Q96RN1","SLC26A8"
"UniProt:O95343","SIX3"
"UniProt:Q02040","AKAP17A"
"UniProt:Q02846","GUCY2D"
"UniProt:Q8TBF2","FAM213B"
"UniProt:P11166","SLC2A1"
"UniProt:P49641","MAN2A2"
"UniProt:O00178","GTPBP1"
"UniProt:Q9H7Y0","CXorf36"
"UniProt:Q9UKZ9","PCOLCE2"
"UniProt:P08247","SYP"
"UniProt:Q96GP6","SCARF2"
"UniProt:Q86XT2","VPS37D"
"UniProt:Q14512","FGFBP1"
"UniProt:O94979","SC31A"
"UniProt:Q7Z7M0","MEGF8"
"UniProt:Q6PJF5","RHBDF2"
"UniProt:Q6ZVL6","KIAA1549L"
"UniProt:Q00975","CACNA1B"
"UniProt:Q9NPD3","EXOS4"
"UniProt:Q96PN7","TRERF1"
"UniProt:Q02978","SLC25A11"
"UniProt:P17038","ZNF43"
"UniProt:Q9BX67","JAM3"
"UniProt:P57058","HUNK"
"UniProt:Q13084","MRPL28"
"UniProt:Q96JK9","MAML3"
"UniProt:Q15543","TAF13"
"UniProt:Q12206","WTM2"
"UniProt:Q8TBZ9","CG062"
"UniProt:O15466","ST8SIA5"
"UniProt:Q9BYK8","HELZ2"
"UniProt:O95886","DLGAP3"
"UniProt:Q9Y450","HBS1L"
"UniProt:P11912","CD79A"
"UniProt:Q2TBC4","PRICKLE4"
"UniProt:Q96J77","TPD55"
"UniProt:Q8NEW7","TMIE"
"UniProt:Q6ISU1","PTCRA"
"UniProt:O43175","PHGDH"
"UniProt:P62266","RPS23"
"UniProt:O75342","ALOX12B"
"UniProt:Q5NV82","IGLV5-45"
"UniProt:Q8WZ60","KLHL6"
"UniProt:P54317","PNLIPRP2"
"UniProt:O60906","SMPD2"
"UniProt:Q9BWV7","TTLL2"
"UniProt:Q9UK73","FEM1B"
"UniProt:O00206","TLR4"
"UniProt:Q9HBX8","LGR6"
"UniProt:B0FTY2","B0FTY2"
"UniProt:Q86UD5","SLC9B2"
"UniProt:P35219","CA8"
"UniProt:O76027","ANXA9"
"UniProt:Q969R8","ITFG2"
"UniProt:Q12772","SREBF2"
"UniProt:Q96GC1","Q96GC1"
"UniProt:Q9ESU6","BRD4"
"UniProt:P25090","FPR2"
"UniProt:Q9GZQ6","NPFFR1"
"UniProt:Q9Y6J6","KCNE2"
"UniProt:P57789","KCNK10"
"UniProt:P20933","AGA"
"UniProt:O75911","DHRS3"
"UniProt:Q6PII3","CCDC174"
"UniProt:Q9Y2R0","COA3"
"UniProt:P68135","ACTS"
"UniProt:P14151","SELL"
"UniProt:P17031","ZNF26"
"UniProt:O43304","SEC14L5"
"UniProt:Q16774","GUK1"
"UniProt:Q9UL36","ZNF236"
"UniProt:P30052","sd"
"UniProt:Q6ZNC8","MBOAT1"
"UniProt:P19429","TNNI3"
"UniProt:Q9BW11","MXD3"
"UniProt:P48356","Lepr"
"UniProt:Q8N0U4","FAM185A"
"UniProt:P63218","GNG5"
"UniProt:Q49AG3","ZBED5"
"UniProt:Q9H063","MAF1"
"UniProt:Q6P4F7","ARHGAP11A"
"UniProt:O95789","ZMYM6"
"UniProt:Q96A47","ISL2"
"UniProt:O15084","ANKRD28"
"UniProt:Q68CP9","ARID2"
"UniProt:Q12056","ISU2"
"UniProt:O43513","MED7"
"UniProt:P84996","GNAS"
"UniProt:P49810","PSEN2"
"UniProt:Q8NGY5","OR6N1"
"UniProt:Q5T197","DCST1"
"UniProt:Q9UII4","HERC5"
"UniProt:Q5W064","LIPJ"
"UniProt:Q9BXU8","FHL17"
"UniProt:Q15311","RBP1"
"UniProt:Q96RM1","SPRR2F"
"UniProt:Q8IX01","SUGP2"
"UniProt:P78369","CLDN10"
"UniProt:Q96LD1","SGCZ"
"UniProt:P53969","SAM50"
"UniProt:O43680","TCF21"
"UniProt:K7EM05","K7EM05"
"UniProt:P14270","PDE4D"
"UniProt:Q9UK11","ZNF223"
"UniProt:Q8WUF5","PPP1R13L"
"UniProt:Q8TEY7","USP33"
"UniProt:O14798","TR10C"
"UniProt:P61925","PKIA"
"UniProt:Q5JWF2","GNAS"
"UniProt:O14646","CHD1"
"UniProt:Q53SZ7","PRR30"
"UniProt:A0A0A0MRY9","A0A0A0MRY9"
"UniProt:Q8IZL9","CDK20"
"UniProt:Q99941","ATF6B"
"UniProt:O15417","TNRC18"
"UniProt:O95467","GNAS"
"UniProt:Q13129","RLF"
"UniProt:Q7Z3V4","UBE3B"
"UniProt:O60716","CTNND1"
"UniProt:Q8TDB8","SLC2A14"
"UniProt:Q6DKJ4","NXN"
"UniProt:Q14678","KANK1"
"UniProt:I3L4J3","I3L4J3"
"UniProt:O95670","ATP6V1G2"
"UniProt:Q14687","GSE1"
"UniProt:P15382","KCNE1"
"UniProt:Q01082","SPTB2"
"UniProt:Q96IZ2","ADTRP"
"UniProt:Q01362","MS4A2"
"UniProt:Q6UWM9","UGT2A3"
"UniProt:Q92629","SGCD"
"UniProt:Q06643","LTB"
"UniProt:O15320","CTAGE5"
"UniProt:P04156","PRNP"
"UniProt:O95780","ZNF682"
"UniProt:Q17R89","ARHGAP44"
"UniProt:Q5VXD3","SAMD13"
"UniProt:Q9BUK6","MSTO1"
"UniProt:O75339","CILP"
"UniProt:Q86VE9","SERINC5"
"UniProt:Q9QYY0","Gab1"
"UniProt:O43272","PRODH"
"UniProt:Q14CW7","Q14CW7"
"UniProt:Q7Z6E9","RBBP6"
"UniProt:Q9BV68","RNF126"
"UniProt:O60469","DSCAM"
"UniProt:O75373","ZNF737"
"UniProt:P09564","CD7"
"UniProt:Q13241","KLRD1"
"UniProt:A0A0C4DGF2","A0A0C4DGF2"
"UniProt:P04732","MT1E"
"UniProt:Q9NR71","ASAH2"
"UniProt:P30475","HLA-B"
"UniProt:Q9USV1","SFR1"
"UniProt:P49768","PSEN1"
"UniProt:P26378","ELAVL4"
"UniProt:Q9Y580","RBM7"
"UniProt:Q9UBW7","ZMYM2"
"UniProt:Q9UI46","DNAI1"
"UniProt:Q6ZNJ1","NBEAL2"
"UniProt:Q9UGT4","SUSD2"
"UniProt:Q86TD4","SRL"
"UniProt:Q63HK5","TSH3"
"UniProt:Q7Z3Z4","PIWIL4"
"UniProt:P17480","UBTF"
"UniProt:Q8WXH4","ASB11"
"UniProt:Q6ZTW0","TPGS1"
"UniProt:Q9P2Q2","FRMD4A"
"UniProt:Q5XXA6","ANO1"
"UniProt:A4D1L5","A4D1L5"
"UniProt:Q3B8N2","LGALS9B"
"UniProt:Q13606","OR5I1"
"UniProt:P62262","1433E"
"UniProt:Q9Y623","MYH4"
"UniProt:P35180","TOM20"
"UniProt:Q5SXM2","SNAPC4"
"UniProt:Q9H808","TLE6"
"UniProt:Q7Z6B0","CCDC91"
"UniProt:Q9Y5A9","YTHD2"
"UniProt:P08922","ROS1"
"UniProt:Q14974","KPNB1"
"UniProt:Q93033","CD101"
"UniProt:Q8N972","ZNF709"
"UniProt:Q8N8Q1","CYB561D1"
"UniProt:Q92613","JADE3"
"UniProt:P22366","MYD88"
"UniProt:P54709","ATP1B3"
"UniProt:Q5SWA1","PR15B"
"UniProt:Q9HAR2","AGRL3"
"UniProt:Q7L5Y6","DET1"
"UniProt:Q7Z4I7","LIMS2"
"UniProt:Q96M60","FAM227B"
"UniProt:P35442","THBS2"
"UniProt:Q6UW68","TMEM205"
"UniProt:Q96RF1","Q96RF1"
"UniProt:Q14957","NMDE3"
"UniProt:Q8NE79","BVES"
"UniProt:J3KNI1","J3KNI1"
"UniProt:Q13255","GRM1"
"UniProt:Q6VAB6","KSR2"
"UniProt:P49759","CLK1"
"UniProt:O94992","HEXIM1"
"UniProt:Q8NEP7","KLHDC9"
"UniProt:Q16222","UAP1"
"UniProt:P07830","ACT1"
"UniProt:P22090","RPS4Y1"
"UniProt:P02810","PRH2"
"UniProt:Q96JB1","DNAH8"
"UniProt:P47756","CAPZB"
"UniProt:Q14749","GNMT"
"UniProt:P0DPB3","SCHI1"
"UniProt:Q6ZS82","RGS9BP"
"UniProt:P57682","KLF3"
"UniProt:P50458","LHX2"
"UniProt:Q99437","ATP6V0B"
"UniProt:Q969G9","NKD1"
"UniProt:Q9NSD5","SLC6A13"
"UniProt:Q9BZ72","PITPNM2"
"UniProt:P19237","TNNI1"
"UniProt:Q00341","VIGLN"
"UniProt:Q8TF17","SH3TC2"
"UniProt:Q14674","ESPL1"
"UniProt:Q9GZR2","REXO4"
"UniProt:Q2HRC7","VIL6"
"UniProt:P09874","PARP1"
"UniProt:P83369","LSM11"
"UniProt:P0C869","PLA2G4B"
"UniProt:Q9UJU3","ZNF112"
"UniProt:Q9NRZ5","AGPAT4"
"UniProt:Q9BW91","NUDT9"
"UniProt:P61081","UBE2M"
"UniProt:Q9UMF0","ICAM5"
"UniProt:P53609","PGGT1B"
"UniProt:Q8N292","GAPT"
"UniProt:Q99853","FOXB1"
"UniProt:P0C0L5","C4B_2;C4B"
"UniProt:Q9UG56","PISD"
"UniProt:P37023","ACVRL1"
"UniProt:Q53QV2","LBH"
"UniProt:Q96T58","MINT"
"UniProt:Q8NF64","ZMIZ2"
"UniProt:Q8WUD6","CHPT1"
"UniProt:Q53H76","PLA1A"
"UniProt:Q01813","PFKP"
"UniProt:Q96PD7","DGAT2"
"UniProt:P15863","PAX1"
"UniProt:Q9NX09","DDIT4"
"UniProt:Q9BXP5","SRRT"
"UniProt:P08861","CELA3B"
"UniProt:O75386","TULP3"
"UniProt:Q9HB40","SCPEP1"
"UniProt:O15523","DDX3Y"
"UniProt:Q9H479","FN3K"
"UniProt:A1Z1Q3","MACROD2"
"UniProt:Q8IWA5","SLC44A2"
"UniProt:Q9BRY0","SLC39A3"
"UniProt:Q9BQI9","NRIP2"
"UniProt:P49721","PSB2"
"UniProt:Q9UKJ5","CHIC2"
"UniProt:P0C0L4","C4A;C4B"
"UniProt:Q9NPB8","GPCPD1"
"UniProt:P24347","MMP11"
"UniProt:Q99584","S100A13"
"UniProt:Q96BP2","CHCHD1"
"UniProt:Q8TAS1","UHMK1"
"UniProt:Q99720","SIGMAR1"
"UniProt:Q5NV65","IGLV2-18"
"UniProt:Q7L5A8","FA2H"
"UniProt:Q08AN1","ZNF616"
"UniProt:Q8N957","ANKFN1"
"UniProt:Q6PIF2","SYCE2"
"UniProt:Q8N5U1","MS4A15"
"UniProt:Q15465","SHH"
"UniProt:P27105","STOM"
"UniProt:Q6YN16","HSDL2"
"UniProt:P52306","RAP1GDS1"
"UniProt:O60269","GRIN2"
"UniProt:Q11201","ST3GAL1"
"UniProt:O95573","ACSL3"
"UniProt:Q96IL0","APOPT1"
"UniProt:Q9UI47","CTNNA3"
"UniProt:Q6ZS81","WDFY4"
"UniProt:Q8NDG6","TDRD9"
"UniProt:Q9Y5L0","TNPO3"
"UniProt:Q8IY21","DDX60"
"UniProt:Q9P299","COPZ2"
"UniProt:P53804","TTC3"
"UniProt:Q86XP1","DGKH"
"UniProt:Q8WVM0","TFB1M"
"UniProt:P55082","MFAP3"
"UniProt:Q6E213","AWAT2"
"UniProt:Q9NUV7","SPTLC3"
"UniProt:P10747","CD28"
"UniProt:P61956","SUMO2"
"UniProt:Q8NEZ3","WDR19"
"UniProt:Q6P1N0","CC2D1A"
"UniProt:Q9NS69","TOMM22"
"UniProt:Q5FYB0","ARSJ"
"UniProt:P49146","NPY2R"
"UniProt:P78424","POU6F2"
"UniProt:Q969F8","KISS1R"
"UniProt:O14681","EI24"
"UniProt:Q9BRA0","NAA38"
"UniProt:Q9H255","OR51E2"
"UniProt:P42772","CDKN2B"
"UniProt:P58166","INHBE"
"UniProt:Q8TBG4","ETNPPL"
"UniProt:Q9BQK8","LPIN3"
"UniProt:Q9Y6X1","SERP1"
"UniProt:Q8NCW6","GALNT11"
"UniProt:P04054","PLA2G1B"
"UniProt:Q9NW08","POLR3B"
"UniProt:Q9H972","C14orf93"
"UniProt:Q9BX68","HINT2"
"UniProt:Q6NSJ5","LRRC8E"
"UniProt:Q15036","SNX17"
"UniProt:Q8TAQ9","SUN3"
"UniProt:Q9DBG9","TX1B3"
"UniProt:O75916","RGS9"
"UniProt:Q9NPH0","ACP6"
"UniProt:P97484","LIRB3"
"UniProt:Q13068","GAGE1"
"UniProt:P97953","VEGFC"
"UniProt:Q9BYW2","SETD2"
"UniProt:Q8N7N1","FAM86B1"
"UniProt:P20020","ATP2B1"
"UniProt:Q9H0U6","MRPL18"
"UniProt:Q8NC96","NECAP1"
"UniProt:Q9UJX6","ANAPC2"
"UniProt:Q9UI10","EIF2B4"
"UniProt:O14917","PCD17"
"UniProt:Q9BQ89","F110A"
"UniProt:Q9NSY0","NRBP2"
"UniProt:Q9P2W1","PSMC3IP"
"UniProt:P24588","AKAP5"
"UniProt:Q9HBY0","NOX3"
"UniProt:Q6ZNB7","AGMO"
"UniProt:O00526","UPK2"
"UniProt:P20718","GZMH"
"UniProt:Q64693","OBF1"
"UniProt:Q92667","AKAP1"
"UniProt:P41208","CETN2"
"UniProt:Q86SZ2","TRAPPC6B"
"UniProt:Q8IVH8","M4K3"
"UniProt:Q66K41","Z385C"
"UniProt:Q96NC0","ZMAT2"
"UniProt:Q9Y3S1","WNK2"
"UniProt:Q13155","AIMP2"
"UniProt:O95996","APC2"
"UniProt:Q14232","EIF2B1"
"UniProt:O94956","SLCO2B1"
"UniProt:Q9BT09","CNPY3"
"UniProt:Q96GW9","MARS2"
"UniProt:Q96E39","RBMXL1"
"UniProt:Q3LI77","KR134"
"UniProt:A8MTY7","KRTAP9-7"
"UniProt:Q11206","ST3GAL4"
"UniProt:Q9Y5U5","TNFRSF18"
"UniProt:Q96NS1","YPEL4"
"UniProt:Q9ULT6","ZNRF3"
"UniProt:Q8WWA1","TMEM40"
"UniProt:Q9Y676","MRPS18B"
"UniProt:Q9Y466","NR2E1"
"UniProt:Q04724","TLE1"
"UniProt:P49770","EIF2B2"
"UniProt:Q8NCW0","KREMEN2"
"UniProt:Q96PX8","SLITRK1"
"UniProt:Q96P16","RPRD1A"
"UniProt:Q5XKR4","OTP"
"UniProt:Q9BYT3","STK33"
"UniProt:Q709C8","VPS13C"
"UniProt:Q9BSU1","CP070"
"UniProt:A6NFH5","FABP12"
"UniProt:O88572","LRP6"
"UniProt:Q9H4L7","SMARCAD1"
"UniProt:P09234","RU1C"
"UniProt:P49795","RGS19"
"UniProt:Q6UX06","OLFM4"
"UniProt:Q86UD7","TBC1D26"
"UniProt:Q13007","IL24"
"UniProt:Q14002","CEACAM7"
"UniProt:Q8N2M8","CLASRP"
"UniProt:Q96FJ0","STAMBPL1"
"UniProt:Q6P5S2","LEG1H"
"UniProt:Q9NYA1","SPHK1"
"UniProt:Q6NTF7","APOBEC3H"
"UniProt:P13861","KAP2"
"UniProt:Q12986","NFX1"
"UniProt:P28370","SMARCA1"
"UniProt:Q8IUC4","RHPN2"
"UniProt:Q96PM5","RCHY1"
"UniProt:Q7Z6I6","ARHGAP30"
"UniProt:O95497","VNN1"
"UniProt:Q8N668","COMMD1"
"UniProt:Q93086","P2RX5"
"UniProt:P30495","HLA-B"
"UniProt:Q12431","EMC6"
"UniProt:P78536","ADAM17"
"UniProt:D0VY79","D0VY79"
"UniProt:P0C0U1","PB1"
"UniProt:Q15788","NCOA1"
"UniProt:Q8IVW1","ARL17A"
"UniProt:Q15121","PEA15"
"UniProt:Q2M3M2","SLC5A9"
"UniProt:Q12934","BFSP1"
"UniProt:O14561","ACPM"
"UniProt:O75886","STAM2"
"UniProt:Q96QT4","TRPM7"
"UniProt:P52824","DGKQ"
"UniProt:O75360","PROP1"
"UniProt:Q6PI77","BHLH9"
"UniProt:P10853","Hist1h2bf"
"UniProt:Q92540","SMG7"
"UniProt:Q96KN4","FAM84A"
"UniProt:P26038","MSN"
"UniProt:Q99436","PSB7"
"UniProt:Q9WTX6","Cul1"
"UniProt:Q5TGY3","AHDC1"
"UniProt:Q13144","EIF2B5"
"UniProt:Q9BSW7","SYT17"
"UniProt:A8MYP8","ODF3B"
"UniProt:Q13103","SPP2"
"UniProt:Q9NZM3","ITSN2"
"UniProt:Q5T0L3","SPT46"
"UniProt:Q6PKC3","TXD11"
"UniProt:Q96CW1","AP2M1"
"UniProt:Q09328","MGAT5"
"UniProt:Q96M86","DNHD1"
"UniProt:A2RU14","TM218"
"UniProt:Q16773","KAT1"
"UniProt:Q9UL40","ZNF346"
"UniProt:P13798","APEH"
"UniProt:Q969G2","LHX4"
"UniProt:Q9H2X3","CLEC4M"
"UniProt:Q6STE5","SMARCD3"
"UniProt:P37173","TGFBR2"
"UniProt:P08397","HMBS"
"UniProt:Q96D15","RCN3"
"UniProt:Q96KD3","FAM71F1"
"UniProt:P17612","PRKACA"
"UniProt:Q3SY52","ZIK1"
"UniProt:Q9NR50","EIF2B3"
"UniProt:Q92560","BAP1"
"UniProt:O00425","IGF2BP3"
"UniProt:A8MX76","CAPN14"
"UniProt:O96014","WNT11"
"UniProt:O95274","LYPD3"
"UniProt:Q9HCP6","HHATL"
"UniProt:Q01167","FOXK2"
"UniProt:Q75NE6","MIR17HG"
"UniProt:Q9UQV4","LAMP3"
"UniProt:Q9ULB1","NRXN1"
"UniProt:Q8N3Z3","GTPBP8"
"UniProt:P31321","KAP1"
"UniProt:Q96AJ9","VTI1A"
"UniProt:Q4ZH49","Q4ZH49"
"UniProt:Q7Z4H3","HDDC2"
"UniProt:P12369","KAP3"
"UniProt:P09803","CADH1"
"UniProt:O95155","UBE4B"
"UniProt:Q99676","ZNF184"
"UniProt:P26433","SL9A3"
"UniProt:Q5T124","UBXN11"
"UniProt:P31323","KAP3"
"UniProt:P02808","STATH"
"UniProt:Q5BJE1","CCDC178"
"UniProt:B7U540","KCNJ18"
"UniProt:Q8IYM2","SLFN12"
"UniProt:Q7Z3T8","ZFYVE16"
"UniProt:Q8IVT2","MISP"
"UniProt:Q9BR76","COR1B"
"UniProt:Q5H9K5","ZMAT1"
"UniProt:B7ZAP0","RABGAP1L"
"UniProt:Q5VU97","CACHD1"
"UniProt:Q5SZD1","C6orf141"
"UniProt:B2RCZ4","B2RCZ4"
"UniProt:Q8N1W2","ZNF710"
"UniProt:Q32M78","ZN699"
"UniProt:Q5VVP1","SPATA31A6"
"UniProt:Q0VDE8","ADIG"
"UniProt:Q8WY07","SLC7A3"
"UniProt:Q15172","2A5A"
"UniProt:Q6DN14","MCTP1"
"UniProt:O75398","DEAF1"
"UniProt:P68371","TBB4B"
"UniProt:Q8N130","SLC34A3"
"UniProt:P0CG48","UBC"
"UniProt:Q9Y6Q9","NCOA3"
"UniProt:Q16520","BATF"
"UniProt:Q96NT3","GUCD1"
"UniProt:Q86U76","Q86U76"
"UniProt:Q9C010","PKIB"
"UniProt:Q9BXI6","TBC1D10A"
"UniProt:Q8IX18","DHX40"
"UniProt:Q4W4Y0","C14orf28"
"UniProt:P29965","CD40LG"
"UniProt:Q9NVN3","RIC8B"
"UniProt:Q96IZ7","RSRC1"
"UniProt:O43586","PSTPIP1"
"UniProt:Q99685","MGLL"
"UniProt:Q13884","SNTB1"
"UniProt:A4D1P6","WDR91"
"UniProt:P51665","PSMD7"
"UniProt:Q9H3R1","NDST4"
"UniProt:Q9HCE6","ARHGEF10L"
"UniProt:Q64ET8","FRG2"
"UniProt:Q96LZ7","RMD2"
"UniProt:Q7Z699","SPRED1"
"UniProt:Q12841","FSTL1"
"UniProt:Q96LP2","FA81B"
"UniProt:Q658P3","STEAP3"
"UniProt:O60293","ZFC3H1"
"UniProt:P52631","STAT3"
"UniProt:Q02505","MUC3A"
"UniProt:P62253","UBE2G1"
"UniProt:Q86YV0","RASAL3"
"UniProt:Q8N2R0","OSR2"
"UniProt:A0A024R5S0","A0A024R5S0"
"UniProt:P02790","HPX"
"UniProt:Q96B21","TMEM45B"
"UniProt:Q96RU7","TRIB3"
"UniProt:Q8N1G0","ZNF687"
"UniProt:Q5TA81","LCE2C"
"UniProt:P09668","CTSH"
"UniProt:Q96G61","NUDT11"
"UniProt:Q9NUS5","AP5S1"
"UniProt:Q8WXX7","AUTS2"
"UniProt:P40306","PSB10"
"UniProt:O95622","ADCY5"
"UniProt:Q9C004","SPRY4"
"UniProt:P22893","TTP"
"UniProt:Q8ND83","SLAIN1"
"UniProt:P08833","IGFBP1"
"UniProt:Q9H252","KCNH6"
"UniProt:P25705","ATP5A1"
"UniProt:Q5JUX0","SPIN3"
"UniProt:P0C8F1","PATE4"
"UniProt:Q5U5X0","LYRM7"
"UniProt:Q5T751","LCE1C"
"UniProt:O94782","USP1"
"UniProt:Q14331","FRG1"
"UniProt:Q8BIF2","RFOX3"
"UniProt:Q9NQ11","ATP13A2"
"UniProt:Q9H5K3","POMK"
"UniProt:P01701","IGLV1-51"
"UniProt:Q9NR23","GDF3"
"UniProt:Q9QZS3","NUMB"
"UniProt:Q86VZ5","SGMS1"
"UniProt:O75970","MPDZ"
"UniProt:Q9Y4F1","FARP1"
"UniProt:P14075","ENV"
"UniProt:Q96NJ5","KLHL32"
"UniProt:O14569","C56D2"
"UniProt:O15488","GYG2"
"UniProt:Q7Z2V1","C16orf82"
"UniProt:Q9UBX2","LOC107987487;LOC107987484;LOC107987485;LOC107987491;LOC107987490;LOC107987488;LOC107987489;LOC107987486;DUX4"
"UniProt:P01892","HLA-A"
"UniProt:Q16363","LAMA4"
"UniProt:O75177","SS18L1"
"UniProt:Q9UHL9","GT2D1"
"UniProt:P27540","ARNT"
"UniProt:Q9NUX5","POT1"
"UniProt:Q7L099","RUFY3"
"UniProt:Q00536","CDK16"
"UniProt:F1M775","F1M775"
"UniProt:Q9NX63","CHCHD3"
"UniProt:Q92575","UBXN4"
"UniProt:Q6ZMN8","CCNI2"
"UniProt:Q8NHV5","C16orf52"
"UniProt:P04439","HLA-A"
"UniProt:Q96NT0","CCDC115"
"UniProt:Q04978","YMF3"
"UniProt:P61221","ABCE1"
"UniProt:Q8IWC1","MAP7D3"
"UniProt:P31938","MP2K1"
"UniProt:Q9H082","RAB33B"
"UniProt:D3DWK9","D3DWK9"
"UniProt:Q9NZC4","EHF"
"UniProt:Q3MIN7","RGL3"
"UniProt:Q9GZZ7","GFRA4"
"UniProt:Q5JUK2","SOHLH1"
"UniProt:Q8WXA8","HTR3C"
"UniProt:Q8TC29","ENKUR"
"UniProt:P20591","MX1"
"UniProt:Q969Q6","P2R3C"
"UniProt:Q5VIY5","ZNF468"
"UniProt:Q12211","PUS1"
"UniProt:P20039","HLA-DRB1"
"UniProt:Q86WU2","LDHD"
"UniProt:Q9Y5Z6","B3GALT1"
"UniProt:Q8TDI8","TMC1"
"UniProt:Q15084","PDIA6"
"UniProt:Q9UPW6","SATB2"
"UniProt:Q7Z553","MDGA2"
"UniProt:P23352","ANOS1"
"UniProt:P49815","TSC2"
"UniProt:Q9NQ87","HEYL"
"UniProt:P10606","COX5B"
"UniProt:P27986","PIK3R1"
"UniProt:Q8N635","MEIOB"
"UniProt:Q9Y2U2","KCNK7"
"UniProt:O00168","FXYD1"
"UniProt:O60936","NOL3"
"UniProt:P18859","ATP5J"
"UniProt:Q5NV87","IGLV11-55"
"UniProt:Q8NG50","RDM1"
"UniProt:Q03001","DST"
"UniProt:Q92574","TSC1"
