GO:0086010	membrane depolarization during action potential
GO:1904259	regulation of basement membrane assembly involved in embryonic body morphogenesis
GO:0085012	interaction with host via protein secreted by Tat complex
GO:0090356	negative regulation of auxin metabolic process
GO:0044630	modulation of complement activation, lectin pathway in other organism
GO:0070189	kynurenine metabolic process
GO:0046640	regulation of alpha-beta T cell proliferation
GO:0046646	regulation of gamma-delta T cell proliferation
GO:0014715	myoblast fate commitment in trunk
GO:0006096	glycolytic process
GO:0042501	serine phosphorylation of STAT protein
GO:0032288	myelin assembly
GO:0090335	regulation of brown fat cell differentiation
GO:1901125	candicidin metabolic process
GO:0010951	negative regulation of endopeptidase activity
GO:0043558	regulation of translational initiation in response to stress
GO:0044063	modulation by symbiont of host neurological system process
GO:0010931	macrophage tolerance induction
GO:1903586	positive regulation of histone deubiquitination
GO:2001149	negative regulation of dipeptide transmembrane transport
GO:0009219	pyrimidine deoxyribonucleotide metabolic process
GO:0002249	lymphocyte anergy
GO:0034465	response to carbon monoxide
GO:0036277	response to anticonvulsant
GO:0097369	sodium ion import
GO:0002875	negative regulation of chronic inflammatory response to antigenic stimulus
GO:0090329	regulation of DNA-dependent DNA replication
GO:1903691	positive regulation of wound healing, spreading of epidermal cells
GO:0097354	prenylation
GO:0022607	cellular component assembly
GO:0003431	growth plate cartilage chondrocyte development
GO:0032527	protein exit from endoplasmic reticulum
GO:0097052	L-kynurenine metabolic process
GO:0075049	modulation of symbiont cell wall strengthening involved in entry into host
GO:0035536	negative regulation of chemokine (C-C motif) ligand 6 secretion
GO:0035793	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
GO:0002933	lipid hydroxylation
GO:1903472	negative regulation of mitotic actomyosin contractile ring contraction
GO:0010591	regulation of lamellipodium assembly
GO:0048871	multicellular organismal homeostasis
GO:0071810	regulation of fever generation by regulation of prostaglandin secretion
GO:0048446	petal morphogenesis
GO:0098713	leucine import across plasma membrane
GO:0014838	myoblast fate specification involved in skeletal muscle regeneration
GO:0045989	positive regulation of striated muscle contraction
GO:0080034	host response to induction by symbiont of tumor, nodule or growth in host
GO:0043470	regulation of carbohydrate catabolic process
GO:0009972	cytidine deamination
GO:0090707	establishment of plant organ orientation
GO:0019715	peptidyl-aspartic acid hydroxylation to form L-erythro-beta-hydroxyaspartic acid
GO:0071506	cellular response to mycophenolic acid
GO:1902545	negative regulation of DNA N-glycosylase activity
GO:0010076	maintenance of floral meristem identity
GO:0036248	phytochelatin 4 import into vacuole
GO:0010079	maintenance of vegetative meristem identity
GO:0070730	cAMP transport
GO:0010720	positive regulation of cell development
GO:0031915	positive regulation of synaptic plasticity
GO:0061293	canonical Wnt signaling pathway involved in mesonephric nephron development
GO:0061870	positive regulation of hepatic stellate cell migration
GO:0006055	CMP-N-acetylneuraminate biosynthetic process
GO:0001678	cellular glucose homeostasis
GO:0002670	regulation of B cell anergy
GO:0019495	proline catabolic process to 2-oxoglutarate
GO:0010236	plastoquinone biosynthetic process
GO:0048447	sepal morphogenesis
GO:0048445	carpel morphogenesis
GO:0050770	regulation of axonogenesis
GO:0003207	cardiac chamber formation
GO:0021753	superior salivary nucleus development
GO:1901761	oxytetracycline metabolic process
GO:0070383	DNA cytosine deamination
GO:0002241	response to parasitic plant
GO:0032268	regulation of cellular protein metabolic process
GO:1905471	regulation of histone H3-K79 dimethylation
GO:0048654	anther morphogenesis
GO:0006397	mRNA processing
GO:1990183	lymphatic vascular process in circulatory system
GO:0048448	stamen morphogenesis
GO:0021514	ventral spinal cord interneuron differentiation
GO:0048725	cibarial fish-trap bristle development
GO:0002447	eosinophil mediated immunity
GO:0038040	cross-receptor activation within G-protein coupled receptor heterodimer
GO:0042753	positive regulation of circadian rhythm
GO:0033123	positive regulation of purine nucleotide catabolic process
GO:0018298	protein-chromophore linkage
GO:0051516	regulation of bipolar cell growth
GO:0099533	positive regulation of presynaptic cytosolic calcium concentration
GO:1905386	positive regulation of protein localization to presynapse
GO:0052299	modulation by organism of systemic acquired resistance in other organism involved in symbiotic interaction
GO:1904597	negative regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1904708	regulation of granulosa cell apoptotic process
GO:0061668	mitochondrial ribosome assembly
GO:0035186	syncytial blastoderm mitotic cell cycle
GO:0071286	cellular response to magnesium ion
GO:0039673	evasion by virus of host dendritic cell activity
GO:0044072	negative regulation by symbiont of host cell cycle
GO:0051902	negative regulation of mitochondrial depolarization
GO:0003111	positive regulation of heart rate by circulating epinephrine
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation
GO:0006921	cellular component disassembly involved in execution phase of apoptosis
GO:0071482	cellular response to light stimulus
GO:0023041	neuronal signal transduction
GO:0061449	olfactory bulb tufted cell development
GO:1904988	negative regulation of endothelial cell activation
GO:1905473	positive regulation of histone H3-K79 dimethylation
GO:0060512	prostate gland morphogenesis
GO:1904604	negative regulation of advanced glycation end-product receptor activity
GO:0032023	trypsinogen activation
GO:0033119	negative regulation of RNA splicing
GO:0002656	negative regulation of tolerance induction to nonself antigen
GO:0048939	anterior lateral line nerve glial cell development
GO:0061887	reproduction of symbiont in host
GO:0002921	negative regulation of humoral immune response
GO:0009584	detection of visible light
GO:1904817	serous membrane development
GO:0006813	potassium ion transport
GO:2000206	regulation of ribosomal small subunit export from nucleus
GO:0060891	limb granular cell differentiation
GO:1902233	negative regulation of positive thymic T cell selection
GO:0006913	nucleocytoplasmic transport
GO:0097401	synaptic vesicle lumen acidification
GO:0034641	cellular nitrogen compound metabolic process
GO:0050788	sequestering of mercury
GO:0051938	L-glutamate import
GO:0006007	glucose catabolic process
GO:0097037	heme export
GO:0009299	mRNA transcription
GO:0008343	adult feeding behavior
GO:0002590	negative regulation of antigen processing and presentation of peptide antigen via MHC class I
GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate
GO:0038005	peptide bond cleavage involved in epidermal growth factor receptor ligand maturation
GO:0042074	cell migration involved in gastrulation
GO:0000338	protein deneddylation
GO:0006086	acetyl-CoA biosynthetic process from pyruvate
GO:0070125	mitochondrial translational elongation
GO:1902113	nucleotide phosphorylation involved in DNA repair
GO:0035531	regulation of chemokine (C-C motif) ligand 6 production
GO:2000207	negative regulation of ribosomal small subunit export from nucleus
GO:0048539	bone marrow development
GO:1904920	regulation of MAPK cascade involved in axon regeneration
GO:2000411	negative regulation of thymocyte migration
GO:0070126	mitochondrial translational termination
GO:0060013	righting reflex
GO:0009159	deoxyribonucleoside monophosphate catabolic process
GO:0060764	cell-cell signaling involved in mammary gland development
GO:0051292	nuclear pore complex assembly
GO:0010396	rhamnogalacturonan II metabolic process
GO:0001662	behavioral fear response
GO:0019334	p-cymene catabolic process
GO:0033351	UDP-D-apiose metabolic process
GO:1902578	single-organism localization
GO:0060673	cell-cell signaling involved in placenta development
GO:0019084	middle viral transcription
GO:0035180	larval wandering behavior
GO:1900451	positive regulation of glutamate receptor signaling pathway
GO:0060149	negative regulation of posttranscriptional gene silencing
GO:0034334	adherens junction maintenance
GO:1900368	regulation of RNA interference
GO:0006348	chromatin silencing at telomere
GO:0044708	single-organism behavior
GO:1904960	positive regulation of cytochrome-c oxidase activity
GO:1900169	regulation of glucocorticoid mediated signaling pathway
GO:0007625	grooming behavior
GO:0098856	intestinal lipid absorption
GO:0002412	antigen transcytosis by M cells in mucosal-associated lymphoid tissue
GO:0035181	larval burrowing behavior
GO:1990762	cytoplasmic alanyl-tRNA aminoacylation
GO:0060148	positive regulation of posttranscriptional gene silencing
GO:0035855	megakaryocyte development
GO:0002521	leukocyte differentiation
GO:0050862	positive regulation of T cell receptor signaling pathway
GO:0140025	contractile vacuole tethering involved in discharge
GO:0010989	negative regulation of low-density lipoprotein particle clearance
GO:0071926	endocannabinoid signaling pathway
GO:0009127	purine nucleoside monophosphate biosynthetic process
GO:1901288	iron-sulfur-molybdenum cofactor biosynthetic process
GO:1902217	erythrocyte apoptotic process
GO:0033617	mitochondrial respiratory chain complex IV assembly
GO:0097117	guanylate kinase-associated protein clustering
GO:0006798	polyphosphate catabolic process
GO:0018345	protein palmitoylation
GO:0051674	localization of cell
GO:0090506	axillary shoot meristem initiation
GO:0097065	anterior head development
GO:0071324	cellular response to disaccharide stimulus
GO:0046672	positive regulation of compound eye retinal cell programmed cell death
GO:0051234	establishment of localization
GO:0035583	sequestering of TGFbeta in extracellular matrix
GO:0098921	retrograde trans-synaptic signaling by endocannabinoid
GO:0032732	positive regulation of interleukin-1 production
GO:0198738	cell-cell signaling by wnt
GO:2000476	positive regulation of opioid receptor signaling pathway
GO:1902715	positive regulation of interferon-gamma secretion
GO:0051235	maintenance of location
GO:0000759	cell morphogenesis involved in conjugation with mutual genetic exchange
GO:0009202	deoxyribonucleoside triphosphate biosynthetic process
GO:1902066	regulation of cell wall pectin metabolic process
GO:0002897	positive regulation of central B cell tolerance induction
